Id,PostTypeId,CreationDate,Title,OwnerUserId,Tags,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
"70080","1","2020-03-22 15:56:52","Which Machine Learning model to choose for n Number recommendations based of input numeric parameters","17283","<machine-learning><scikit-learn>","1","16","0","0",""
"70085","1","2020-03-22 16:17:20","Approaches to pre-processing the huge but organised text data, with & without the generators","23325","<python>","3","128","3","4","2"
"70086","1","2020-03-22 16:32:14","How is the weight matrix set and its dimension in CNN","71952","<classification><multiclass-classification><confusion-matrix>","1","380","1","2",""
"70087","1","2020-03-22 16:52:59","The meaning of γt−t0 in Reinforcement learning with pytorch","92191","<reinforcement-learning><pytorch>","1","19","1","0","1"
"70088","1","2020-03-22 18:19:08","Representation of state space, action space and reward system for RL porblem","91673","<machine-learning><reinforcement-learning><dqn><implementation>","2","113","1","0",""
"70089","1","2020-03-22 18:54:30","How to identify word in a sentence representing the song genre?","92195","<rnn><natural-language-process>","1","28","1","0",""
"70090","1","2020-03-22 18:59:29","Using NLP in already analysed text,","32243","<nlp><word2vec>","1","15","0","0",""
"70092","1","2020-03-22 19:39:21","GridSearchCV using Random Forest Reg Pipeline","92199","<random-forest><pipelines>","1","806","1","0",""
"70093","1","2020-03-22 19:43:09","How effective is Moore Penrose for solving regression problems with overdetermined system of equations?","90958","<machine-learning><regression><dimensionality-reduction><linear-algebra><partial-least-squares>","1","20","0","0",""
"81741","1","2020-09-15 15:16:30","Cleaning data with two fields mixed in the same column?","76182","<data-cleaning><excel>","2","33","1","0","1"
"81750","1","2020-09-15 16:59:18","Classify Spanish Text into different Categories","40277","<machine-learning><text-mining><recommender-system><text-classification>","0","18","0","4",""
"81752","1","2020-09-15 17:46:31","Which string distance equation for fuzzy-matching person names is reliable?","26445","<similarity><jaccard-coefficient>","1","11","0","0",""
"81753","1","2020-09-15 17:52:21","GridSearchCV() to fine tune outputs ValueError and FitFailedWarning","104104","<machine-learning><python><svm>","0","1178","1","3",""
"81754","1","2020-09-15 18:23:24","Hello, when i'm training my model with 80% data and testing with 20% data the accuracy is 49% and without split it's 99%","102614","<machine-learning><scikit-learn><training><accuracy>","0","32","2","0",""
"81762","1","2020-09-15 21:23:09","Can i expect good results having low correlation attributes?","90217","<machine-learning><classification><visualization><correlation>","4","85","2","2",""
"81764","1","2020-09-15 21:50:04","Issues with self-implemented logistic regression","104814","<machine-learning><python><scikit-learn><logistic-regression><gradient-descent>","2","37","1","0",""
"81775","1","2020-09-16 05:30:40","As RELU is not differentiable when it touches the x-axis, doesn't it effect training?","98121","<neural-network><deep-learning><activation-function>","2","211","1","2","1"
"81778","1","2020-09-16 06:13:27","CNN: How do I handle Blurred images in the dataset?","30653","<deep-learning><cnn><image-classification><computer-vision><gaussian>","0","79","2","0",""
"81779","1","2020-09-16 06:32:12","Machine learning algorithms and Computer Vision technologies for detecting 52 playing cards deck","102913","<machine-learning><image-classification><computer-vision>","2","71","1","0",""
"81781","1","2020-09-16 06:37:27","image regression in TF2 Keras","104824","<keras><tensorflow><regression><cnn>","1","14","0","0",""
"81783","1","2020-09-16 06:54:23","How we can identify the problem of Overfitting and underfitting and maintain bias?","101318","<machine-learning><deep-learning><statistics><overfitting>","-1","34","1","0",""
"81785","1","2020-09-16 07:37:25","Learning word embeddings by first learning character embeddings","98037","<deep-learning><nlp><word-embeddings>","1","32","0","0",""
"81786","1","2020-09-16 07:45:30","How we can Identify Specific Feature from a larger amount of Dataset?","101318","<dataset><pandas><feature-selection><data-cleaning><data-analysis>","1","18","1","0","1"
"81792","1","2020-09-16 09:12:52","What is the typical accuracy of masked language models during BERT pretraining?","100287","<nlp><bert>","0","117","1","0",""
"81794","1","2020-09-16 09:21:01","What's the difference between setting negative label as 0 or -1 in binary classification?","104830","<classification>","2","38","1","0",""
"81796","1","2020-09-16 09:35:41","feature importance after classification","98299","<classification><recurrent-neural-net>","8","162","3","0","1"
"81797","1","2020-09-16 09:35:46","How can a ML algorithm learn to classify fake news?","104674","<machine-learning><data-science-model><algorithms><text-classification>","0","35","1","4",""
"81798","1","2020-09-16 09:47:11","Time duration weighted recurrent neural network","49119","<neural-network><deep-learning><lstm><rnn><gru>","0","13","0","0",""
"81799","1","2020-09-16 10:23:12","Why we can't Remove features with missing values in Data Preprocessing","101318","<machine-learning><pandas><feature-selection><data-cleaning><missing-data>","1","41","1","0",""
"81804","1","2020-09-16 13:54:14","How to apply multiple clustering algorithms to same dataset and make comparison?","104403","<clustering>","1","22","1","0",""
"81807","1","2020-09-16 14:08:42","How to handle images of different sizes that are smaller than the input layer of a deep learning model?","104392","<machine-learning><python><neural-network><deep-learning><cnn>","0","25","1","1",""
"81809","1","2020-09-16 14:47:44","Does adding a class to a model increase its performance?","104840","<deep-learning><classification><image-classification><object-detection>","0","16","0","0",""
"81811","1","2020-09-16 14:52:47","What is the difference between maximum likelihood hypothesis and maximum a posteriori hypothesis?","84229","<machine-learning><statistics><probability><bayesian>","1","80","1","1",""
"81812","1","2020-09-16 16:17:45","Embed Sequence API in Tensorflow","73441","<tensorflow><word-embeddings>","0","49","0","0",""
"81813","1","2020-09-16 16:18:04","Preparing training data for crop species classification from drone images","104841","<machine-learning><deep-learning><cnn><image-classification><preprocessing>","1","10","0","0","0"
"81816","1","2020-09-16 16:41:33","how to build a lift chart using scikitplot","74300","<machine-learning><python>","1","105","1","0",""
"81818","1","2020-09-16 16:49:29","EfficientNet function composition or Hadamard","104845","<deep-learning><keras><cnn><computer-vision><convolutional-neural-network>","1","28","1","0",""
"81819","1","2020-09-16 17:18:07","Finding sequences in two arrays","68326","<python>","0","21","1","0",""
"81822","1","2020-09-16 17:42:11","How to find 'pre-requisite' relationships between sentences","39581","<machine-learning><nlp><word2vec><context-vector>","0","10","0","0",""
"81824","1","2020-09-16 17:59:26","Distinguish randomly generated texts from reasonable for human texts","104850","<classification><nlp><text><text-classification><text-generation>","0","41","3","0","1"
"81825","1","2020-09-16 18:13:14","Odd results on bias-variance tradeoff assessment","104313","<machine-learning><r><statistics><variance><bias>","0","33","0","3",""
"81826","1","2020-09-16 18:18:55","What is the algorithm/logic top e-commerce companies use to show products in ""What's new?"" and ""Bestsellers"" sections on the website?","104852","<machine-learning><statistics><ai>","0","20","0","1",""
"81829","1","2020-09-16 19:02:47","SNIP (single-shot network pruning) definition in SynFlow paper","104853","<deep-network><gradient><pruning>","0","18","0","0",""
"81830","1","2020-09-16 19:10:37","SVD Kernel and Linear Algebra Kernel, is there a conceptual difference?","104856","<scikit-learn><kernel><linear-algebra>","0","20","0","1",""
"81831","1","2020-09-16 19:18:07","Varitional Autoencoder not accepting batch size or validation data","104855","<keras><tensorflow><autoencoder><vae>","0","34","0","0",""
"81834","1","2020-09-16 20:28:30","How to structure the output layer of an MLP that finds the quadrant of an arbitrary point in a rectangle?","104860","<neural-network><classification><mlp>","0","28","1","0",""
"81837","1","2020-09-16 21:16:09","Endogenous and exogenous ordinal variables in R studio Lavaan","104863","<r><categorical-data>","1","27","0","0",""
"81844","1","2020-09-17 05:08:34","How to find a probability distribution the parameters of which do not impact each other like mean and variance in normal distribution do?","16911","<probability><distribution><variance><normal><mean>","0","18","0","6",""
"81846","1","2020-09-17 07:26:36","handling missing values for LightGBM model","104871","<machine-learning><xgboost><lightgbm>","0","365","2","0",""
"81851","1","2020-09-17 10:03:45","Are there specific feature engineering techniques for spectral data?","104879","<machine-learning><python><feature-engineering>","0","42","0","0",""
"81852","1","2020-09-17 10:15:31","Replace values that starts with ""<"" in a data frame in r","74487","<r>","0","130","1","0",""
"81853","1","2020-09-17 10:49:46","Matrix notation in Sutton and Barto","104883","<machine-learning><reinforcement-learning><matrix>","1","23","1","0",""
"81856","1","2020-09-17 11:29:57","How to build a database of image data for machine learning?","49134","<machine-learning><dataset><data><image-classification><image>","0","151","1","4",""
"81857","1","2020-09-17 13:18:11","Machine learning algorithms for interpreting Companies brand/s logo/s","102913","<machine-learning><image-classification><machine-learning-model><computer-vision><image-recognition>","-1","39","2","0",""
"70095","1","2020-03-22 23:24:19","Input Shape Problem with Ragged Tensor input in RNN","92213","<python><tensorflow><rnn>","1","84","0","0",""
"70097","1","2020-03-23 00:35:35","Find the mode value and frequency in R","88881","<r><statistics><data><data-cleaning><dplyr>","1","354","1","0",""
"70102","1","2020-03-23 02:37:27","Monotonicity of Jaccard and Dice in multilabel datasets","92220","<multilabel-classification><jaccard-coefficient><f1score>","1","18","0","0",""
"70106","1","2020-03-23 03:45:23","What are some modern algorithms\analysis that use Taylor Series or Lagrange multipliers?","18661","<machine-learning><mathematics>","1","25","0","0",""
"70108","1","2020-03-23 07:09:31","Semi-Supervised Learning using NLP","92227","<nlp><word-embeddings><word2vec><nltk><tfidf>","1","44","0","0",""
"70111","1","2020-03-23 09:06:33","Time aware recommender system","90022","<machine-learning><python><recommender-system>","1","33","0","0",""
"70113","1","2020-03-23 10:12:16","Combine features in Machine Learning KNN","92234","<machine-learning><python><recommender-system><k-nn><python-3.x>","1","65","0","8",""
